enrollee_id,target,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
17526,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,17
23647,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,never,105
11440,1.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,123
7942,0.0,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,112
12064,1.0,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,105
2170,1.0,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4,254
15663,1.0,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,82
18378,1.0,city_21,0.624,,Has relevent experience,,Graduate,STEM,6,50-99,Other,2,12
5943,0.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,3,33
8578,0.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,never,35
28645,0.0,city_16,0.91,Female,No relevent experience,Full time course,Masters,STEM,6,10000+,Public Sector,4,202
5101,0.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Early Stage Startup,>4,42
14529,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,110
26235,1.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,24
24260,0.0,city_114,0.926,,No relevent experience,,,,11,100-500,,never,102
17549,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Pvt Ltd,2,65
17610,0.0,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,10/49,Pvt Ltd,3,150
10246,1.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,9
8990,1.0,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,4,,,1,129
20459,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,6
22775,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,101
11212,0.0,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,48
11963,0.0,city_61,0.913,Female,Has relevent experience,no_enrollment,Masters,Humanities,,50-99,,1,24
14516,1.0,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,50
6464,0.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,52
31981,0.0,city_103,0.92,,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,never,200
19350,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,88
675,0.0,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,>20,,Pvt Ltd,>4,50
3374,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,never,16
24495,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,212
8484,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,163
12459,1.0,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,38
29414,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,134
10548,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,45
29383,1.0,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,78
13373,1.0,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,33
21283,1.0,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,>4,33
2280,1.0,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,2,22
5624,0.0,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,88
6778,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,75
2926,0.0,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,1,128
20431,0.0,city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,42
29537,0.0,city_54,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,118
4450,1.0,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,6
25833,1.0,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,110
33112,0.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,40
547,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,12,10/49,Pvt Ltd,>4,52
9270,0.0,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,6,10/49,NGO,4,31
15566,0.0,city_13,0.8270000000000001,Male,Has relevent experience,Part time course,High School,,6,500-999,Pvt Ltd,2,12
30826,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,2,42
250,0.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,146
25714,1.0,city_173,0.878,Male,No relevent experience,no_enrollment,Masters,STEM,6,,,2,52
28267,1.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,12
4504,1.0,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,140
12581,0.0,city_104,0.924,,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,never,108
15483,0.0,city_24,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,24
2894,1.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,4
15726,0.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,52
17117,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,3,72
14182,1.0,city_80,0.847,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,30
3699,1.0,city_16,0.91,,Has relevent experience,Part time course,Graduate,STEM,5,,,1,226
29624,1.0,city_97,0.925,,No relevent experience,Full time course,Graduate,STEM,3,,,3,16
16168,0.0,city_46,0.762,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,,2,12
9800,0.0,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,59
9544,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,190
1433,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,80
27458,0.0,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Public Sector,1,46
4804,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,41
24376,0.0,city_114,0.926,,No relevent experience,no_enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,2,21
31613,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,8
26895,0.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,3,101
17085,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,88
22698,1.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,1,25
146,0.0,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,4
24022,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,23
14658,0.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,>4,34
21548,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,55
9827,0.0,city_138,0.836,Male,No relevent experience,Full time course,High School,,2,,,never,112
18544,0.0,city_21,0.624,Male,Has relevent experience,Full time course,High School,,6,1000-4999,Pvt Ltd,never,96
28874,0.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Funded Startup,1,18
6361,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,35
13089,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,never,22
23426,0.0,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,18
22520,1.0,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,4,8
9649,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,50-99,Pvt Ltd,1,33
23255,1.0,city_100,0.887,,No relevent experience,Full time course,Graduate,STEM,5,,,never,54
24081,1.0,city_64,0.6659999999999999,Male,No relevent experience,Full time course,Graduate,Arts,2,,,1,94
23116,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,47
27338,1.0,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,103
14873,0.0,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,,>4,5
11886,1.0,city_123,0.738,Male,No relevent experience,no_enrollment,Masters,STEM,14,,,>4,12
9207,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,never,39
3291,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,62
5002,0.0,city_73,0.754,,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,22
6768,1.0,city_21,0.624,Male,No relevent experience,Part time course,High School,,2,,,never,29
6281,0.0,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Other,1,184
11155,0.0,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,10000+,Pvt Ltd,1,20
14342,0.0,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Other,2,30
10394,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,50-99,Funded Startup,1,10
14014,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,166
28671,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,never,96
5109,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,15
31775,0.0,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,78
17944,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,1000-4999,Pvt Ltd,1,43
7499,0.0,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,>4,9
13124,1.0,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,36
22808,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,,2,264
29695,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,Pvt Ltd,1,34
6167,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,,1,20
137,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,3,37
19494,0.0,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,47
33277,1.0,city_11,0.55,,No relevent experience,no_enrollment,Masters,STEM,<1,,,1,12
3760,0.0,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,23
6837,1.0,city_90,0.698,Male,No relevent experience,Full time course,,,6,,,4,37
27220,0.0,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,77
26985,0.0,city_115,0.789,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,246
23667,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,9,,,never,160
7793,0.0,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,4,116
11502,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,never,43
5882,1.0,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,13,,,>4,44
24978,1.0,city_21,0.624,,Has relevent experience,,Graduate,STEM,2,50-99,Pvt Ltd,2,42
25866,0.0,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,6
30020,1.0,city_103,0.92,Male,No relevent experience,Full time course,High School,,2,,,1,51
5380,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,>4,11
20045,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,7
26651,0.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Public Sector,>4,37
14077,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,116
32000,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,7
26694,1.0,city_48,0.493,,Has relevent experience,Full time course,Graduate,STEM,2,,,never,15
167,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,3,29
28381,1.0,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,30
24612,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,36
17481,0.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,11,,Public Sector,>4,32
28007,1.0,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,56
26178,1.0,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,11
13467,0.0,city_40,0.7759999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,104
5720,1.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,32
18565,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,3,12
17018,0.0,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,Business Degree,6,10000+,Pvt Ltd,>4,67
13047,0.0,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,4,4
20475,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,15
5150,0.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,43
31451,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,19
14621,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,24
29123,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,500-999,Funded Startup,2,10
13949,1.0,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,13
2269,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,18
12814,0.0,city_138,0.836,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,2,90
5255,1.0,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,>4,44
3880,0.0,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,1,30
25297,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,36
27008,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,3,,,never,160
1886,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Early Stage Startup,1,92
31129,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,19,50-99,Pvt Ltd,>4,34
1123,0.0,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,7
9149,0.0,city_23,0.899,,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,3,60
21962,1.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,46
462,1.0,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,5,,,1,46
2677,1.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,64
18648,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,17
25612,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,69
2784,0.0,city_71,0.884,,No relevent experience,no_enrollment,Graduate,Other,3,10/49,,1,92
33064,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,4,78
3543,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,292
16419,0.0,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,1,184
31606,1.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,14,,,1,25
5800,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Public Sector,>4,26
9032,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,2,28
32908,1.0,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,55
31186,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,16,50-99,Pvt Ltd,2,40
18411,1.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,20
7636,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,9,10000+,Pvt Ltd,4,29
25586,0.0,city_46,0.762,Male,No relevent experience,no_enrollment,High School,,2,,,never,26
2583,0.0,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,,18
560,0.0,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,29
5514,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,64
3624,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,43
1274,0.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,,never,310
4957,0.0,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,3,20
7424,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,2,39
12055,1.0,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,21
9163,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,24
29171,0.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,11
16193,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Pvt Ltd,>4,28
25623,1.0,city_152,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,,never,7
2575,0.0,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,155
21353,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,>4,67
9106,0.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,95
30470,0.0,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,Business Degree,3,,,1,22
20437,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,9,,,1,23
